agreement	disagreement	number	subject_index	verb_index	completed
De man luistert en de jongens ontmoedigen	De man luistert en de jongens ontmoedigt	plural	5	6	De man luistert en de jongens ontmoedigen de persoon.
De man luistert en de jongens bewonderen	De man luistert en de jongens bewondert	plural	5	6	De man luistert en de jongens bewonderen de persoon.
De man luistert en de vaders observeren	De man luistert en de vaders observeert	plural	5	6	De man luistert en de vaders observeren de persoon.
De man luistert en de vaders verwarren	De man luistert en de vaders verwart	plural	5	6	De man luistert en de vaders verwarren de persoon.
De man luistert en de vaders inspireren	De man luistert en de vaders inspireert	plural	5	6	De man luistert en de vaders inspireren de persoon.
De man luistert en de vaders bemoedigen	De man luistert en de vaders bemoedigt	plural	5	6	De man luistert en de vaders bemoedigen de persoon.
De man luistert en de vaders ontmoedigen	De man luistert en de vaders ontmoedigt	plural	5	6	De man luistert en de vaders ontmoedigen de persoon.
De man luistert en de vaders bewonderen	De man luistert en de vaders bewondert	plural	5	6	De man luistert en de vaders bewonderen de persoon.
De man luistert en de mannen observeren	De man luistert en de mannen observeert	plural	5	6	De man luistert en de mannen observeren de persoon.
De man luistert en de mannen verwarren	De man luistert en de mannen verwart	plural	5	6	De man luistert en de mannen verwarren de persoon.
De man luistert en de mannen inspireren	De man luistert en de mannen inspireert	plural	5	6	De man luistert en de mannen inspireren de persoon.
De man luistert en de mannen bemoedigen	De man luistert en de mannen bemoedigt	plural	5	6	De man luistert en de mannen bemoedigen de persoon.
De man luistert en de mannen ontmoedigen	De man luistert en de mannen ontmoedigt	plural	5	6	De man luistert en de mannen ontmoedigen de persoon.
De man luistert en de mannen bewonderen	De man luistert en de mannen bewondert	plural	5	6	De man luistert en de mannen bewonderen de persoon.
De man luistert en de vrouwen observeren	De man luistert en de vrouwen observeert	plural	5	6	De man luistert en de vrouwen observeren de persoon.
De man luistert en de vrouwen verwarren	De man luistert en de vrouwen verwart	plural	5	6	De man luistert en de vrouwen verwarren de persoon.
De man luistert en de vrouwen inspireren	De man luistert en de vrouwen inspireert	plural	5	6	De man luistert en de vrouwen inspireren de persoon.
De man luistert en de vrouwen bemoedigen	De man luistert en de vrouwen bemoedigt	plural	5	6	De man luistert en de vrouwen bemoedigen de persoon.
De man luistert en de vrouwen ontmoedigen	De man luistert en de vrouwen ontmoedigt	plural	5	6	De man luistert en de vrouwen ontmoedigen de persoon.
De man luistert en de vrouwen bewonderen	De man luistert en de vrouwen bewondert	plural	5	6	De man luistert en de vrouwen bewonderen de persoon.
De man luistert en de boeren observeren	De man luistert en de boeren observeert	plural	5	6	De man luistert en de boeren observeren de persoon.
De man luistert en de boeren verwarren	De man luistert en de boeren verwart	plural	5	6	De man luistert en de boeren verwarren de persoon.
De man luistert en de boeren inspireren	De man luistert en de boeren inspireert	plural	5	6	De man luistert en de boeren inspireren de persoon.
De man luistert en de boeren bemoedigen	De man luistert en de boeren bemoedigt	plural	5	6	De man luistert en de boeren bemoedigen de persoon.
De man luistert en de boeren ontmoedigen	De man luistert en de boeren ontmoedigt	plural	5	6	De man luistert en de boeren ontmoedigen de persoon.
De man luistert en de boeren bewonderen	De man luistert en de boeren bewondert	plural	5	6	De man luistert en de boeren bewonderen de persoon.
De man huilt en de atleet observeert	De man huilt en de atleet observeren	singular	5	6	De man huilt en de atleet observeert de persoon.
De man huilt en de atleet verwart	De man huilt en de atleet verwarren	singular	5	6	De man huilt en de atleet verwart de persoon.
De man huilt en de atleet inspireert	De man huilt en de atleet inspireren	singular	5	6	De man huilt en de atleet inspireert de persoon.
De man huilt en de atleet bemoedigt	De man huilt en de atleet bemoedigen	singular	5	6	De man huilt en de atleet bemoedigt de persoon.
De man huilt en de atleet ontmoedigt	De man huilt en de atleet ontmoedigen	singular	5	6	De man huilt en de atleet ontmoedigt de persoon.
De man huilt en de atleet bewondert	De man huilt en de atleet bewonderen	singular	5	6	De man huilt en de atleet bewondert de persoon.
De man huilt en het meisje observeert	De man huilt en het meisje observeren	singular	5	6	De man huilt en het meisje observeert de persoon.
De man huilt en het meisje verwart	De man huilt en het meisje verwarren	singular	5	6	De man huilt en het meisje verwart de persoon.
De man huilt en het meisje inspireert	De man huilt en het meisje inspireren	singular	5	6	De man huilt en het meisje inspireert de persoon.
De man huilt en het meisje bemoedigt	De man huilt en het meisje bemoedigen	singular	5	6	De man huilt en het meisje bemoedigt de persoon.
De man huilt en het meisje ontmoedigt	De man huilt en het meisje ontmoedigen	singular	5	6	De man huilt en het meisje ontmoedigt de persoon.
De man huilt en het meisje bewondert	De man huilt en het meisje bewonderen	singular	5	6	De man huilt en het meisje bewondert de persoon.
De man huilt en de jongen observeert	De man huilt en de jongen observeren	singular	5	6	De man huilt en de jongen observeert de persoon.
De man huilt en de jongen verwart	De man huilt en de jongen verwarren	singular	5	6	De man huilt en de jongen verwart de persoon.
De man huilt en de jongen inspireert	De man huilt en de jongen inspireren	singular	5	6	De man huilt en de jongen inspireert de persoon.
De man huilt en de jongen bemoedigt	De man huilt en de jongen bemoedigen	singular	5	6	De man huilt en de jongen bemoedigt de persoon.
De man huilt en de jongen ontmoedigt	De man huilt en de jongen ontmoedigen	singular	5	6	De man huilt en de jongen ontmoedigt de persoon.
De man huilt en de jongen bewondert	De man huilt en de jongen bewonderen	singular	5	6	De man huilt en de jongen bewondert de persoon.
De man huilt en de vader observeert	De man huilt en de vader observeren	singular	5	6	De man huilt en de vader observeert de persoon.
De man huilt en de vader verwart	De man huilt en de vader verwarren	singular	5	6	De man huilt en de vader verwart de persoon.
De man huilt en de vader inspireert	De man huilt en de vader inspireren	singular	5	6	De man huilt en de vader inspireert de persoon.
De man huilt en de vader bemoedigt	De man huilt en de vader bemoedigen	singular	5	6	De man huilt en de vader bemoedigt de persoon.
De man huilt en de vader ontmoedigt	De man huilt en de vader ontmoedigen	singular	5	6	De man huilt en de vader ontmoedigt de persoon.
De man huilt en de vader bewondert	De man huilt en de vader bewonderen	singular	5	6	De man huilt en de vader bewondert de persoon.
De man huilt en de vrouw observeert	De man huilt en de vrouw observeren	singular	5	6	De man huilt en de vrouw observeert de persoon.
De man huilt en de vrouw verwart	De man huilt en de vrouw verwarren	singular	5	6	De man huilt en de vrouw verwart de persoon.
De man huilt en de vrouw inspireert	De man huilt en de vrouw inspireren	singular	5	6	De man huilt en de vrouw inspireert de persoon.
De man huilt en de vrouw bemoedigt	De man huilt en de vrouw bemoedigen	singular	5	6	De man huilt en de vrouw bemoedigt de persoon.
De man huilt en de vrouw ontmoedigt	De man huilt en de vrouw ontmoedigen	singular	5	6	De man huilt en de vrouw ontmoedigt de persoon.
De man huilt en de vrouw bewondert	De man huilt en de vrouw bewonderen	singular	5	6	De man huilt en de vrouw bewondert de persoon.
De man huilt en de boer observeert	De man huilt en de boer observeren	singular	5	6	De man huilt en de boer observeert de persoon.
De man huilt en de boer verwart	De man huilt en de boer verwarren	singular	5	6	De man huilt en de boer verwart de persoon.
De man huilt en de boer inspireert	De man huilt en de boer inspireren	singular	5	6	De man huilt en de boer inspireert de persoon.
De man huilt en de boer bemoedigt	De man huilt en de boer bemoedigen	singular	5	6	De man huilt en de boer bemoedigt de persoon.
De man huilt en de boer ontmoedigt	De man huilt en de boer ontmoedigen	singular	5	6	De man huilt en de boer ontmoedigt de persoon.
De man huilt en de boer bewondert	De man huilt en de boer bewonderen	singular	5	6	De man huilt en de boer bewondert de persoon.
De man huilt en de atleten observeren	De man huilt en de atleten observeert	plural	5	6	De man huilt en de atleten observeren de persoon.
De man huilt en de atleten verwarren	De man huilt en de atleten verwart	plural	5	6	De man huilt en de atleten verwarren de persoon.
De man huilt en de atleten inspireren	De man huilt en de atleten inspireert	plural	5	6	De man huilt en de atleten inspireren de persoon.
De man huilt en de atleten bemoedigen	De man huilt en de atleten bemoedigt	plural	5	6	De man huilt en de atleten bemoedigen de persoon.
De man huilt en de atleten ontmoedigen	De man huilt en de atleten ontmoedigt	plural	5	6	De man huilt en de atleten ontmoedigen de persoon.
De man huilt en de atleten bewonderen	De man huilt en de atleten bewondert	plural	5	6	De man huilt en de atleten bewonderen de persoon.
De man huilt en de meisjes observeren	De man huilt en de meisjes observeert	plural	5	6	De man huilt en de meisjes observeren de persoon.
De man huilt en de meisjes verwarren	De man huilt en de meisjes verwart	plural	5	6	De man huilt en de meisjes verwarren de persoon.
De man huilt en de meisjes inspireren	De man huilt en de meisjes inspireert	plural	5	6	De man huilt en de meisjes inspireren de persoon.
De man huilt en de meisjes bemoedigen	De man huilt en de meisjes bemoedigt	plural	5	6	De man huilt en de meisjes bemoedigen de persoon.
De man huilt en de meisjes ontmoedigen	De man huilt en de meisjes ontmoedigt	plural	5	6	De man huilt en de meisjes ontmoedigen de persoon.
De man huilt en de meisjes bewonderen	De man huilt en de meisjes bewondert	plural	5	6	De man huilt en de meisjes bewonderen de persoon.
De man huilt en de jongens observeren	De man huilt en de jongens observeert	plural	5	6	De man huilt en de jongens observeren de persoon.
De man huilt en de jongens verwarren	De man huilt en de jongens verwart	plural	5	6	De man huilt en de jongens verwarren de persoon.
De man huilt en de jongens inspireren	De man huilt en de jongens inspireert	plural	5	6	De man huilt en de jongens inspireren de persoon.
De man huilt en de jongens bemoedigen	De man huilt en de jongens bemoedigt	plural	5	6	De man huilt en de jongens bemoedigen de persoon.
De man huilt en de jongens ontmoedigen	De man huilt en de jongens ontmoedigt	plural	5	6	De man huilt en de jongens ontmoedigen de persoon.
De man huilt en de jongens bewonderen	De man huilt en de jongens bewondert	plural	5	6	De man huilt en de jongens bewonderen de persoon.
De man huilt en de vaders observeren	De man huilt en de vaders observeert	plural	5	6	De man huilt en de vaders observeren de persoon.
De man huilt en de vaders verwarren	De man huilt en de vaders verwart	plural	5	6	De man huilt en de vaders verwarren de persoon.
De man huilt en de vaders inspireren	De man huilt en de vaders inspireert	plural	5	6	De man huilt en de vaders inspireren de persoon.
De man huilt en de vaders bemoedigen	De man huilt en de vaders bemoedigt	plural	5	6	De man huilt en de vaders bemoedigen de persoon.
De man huilt en de vaders ontmoedigen	De man huilt en de vaders ontmoedigt	plural	5	6	De man huilt en de vaders ontmoedigen de persoon.
De man huilt en de vaders bewonderen	De man huilt en de vaders bewondert	plural	5	6	De man huilt en de vaders bewonderen de persoon.
De man huilt en de mannen observeren	De man huilt en de mannen observeert	plural	5	6	De man huilt en de mannen observeren de persoon.
De man huilt en de mannen verwarren	De man huilt en de mannen verwart	plural	5	6	De man huilt en de mannen verwarren de persoon.
De man huilt en de mannen inspireren	De man huilt en de mannen inspireert	plural	5	6	De man huilt en de mannen inspireren de persoon.
De man huilt en de mannen bemoedigen	De man huilt en de mannen bemoedigt	plural	5	6	De man huilt en de mannen bemoedigen de persoon.
De man huilt en de mannen ontmoedigen	De man huilt en de mannen ontmoedigt	plural	5	6	De man huilt en de mannen ontmoedigen de persoon.
De man huilt en de mannen bewonderen	De man huilt en de mannen bewondert	plural	5	6	De man huilt en de mannen bewonderen de persoon.
De man huilt en de vrouwen observeren	De man huilt en de vrouwen observeert	plural	5	6	De man huilt en de vrouwen observeren de persoon.
De man huilt en de vrouwen verwarren	De man huilt en de vrouwen verwart	plural	5	6	De man huilt en de vrouwen verwarren de persoon.
De man huilt en de vrouwen inspireren	De man huilt en de vrouwen inspireert	plural	5	6	De man huilt en de vrouwen inspireren de persoon.
De man huilt en de vrouwen bemoedigen	De man huilt en de vrouwen bemoedigt	plural	5	6	De man huilt en de vrouwen bemoedigen de persoon.
De man huilt en de vrouwen ontmoedigen	De man huilt en de vrouwen ontmoedigt	plural	5	6	De man huilt en de vrouwen ontmoedigen de persoon.
De man huilt en de vrouwen bewonderen	De man huilt en de vrouwen bewondert	plural	5	6	De man huilt en de vrouwen bewonderen de persoon.
De man huilt en de boeren observeren	De man huilt en de boeren observeert	plural	5	6	De man huilt en de boeren observeren de persoon.
De man huilt en de boeren verwarren	De man huilt en de boeren verwart	plural	5	6	De man huilt en de boeren verwarren de persoon.
De man huilt en de boeren inspireren	De man huilt en de boeren inspireert	plural	5	6	De man huilt en de boeren inspireren de persoon.
De man huilt en de boeren bemoedigen	De man huilt en de boeren bemoedigt	plural	5	6	De man huilt en de boeren bemoedigen de persoon.
